  331  1019  1787	RPs/Img: 4.41	IOU: 51.68%	Recall:57.02%
  332  1020  1788	RPs/Img: 4.40	IOU: 51.70%	Recall:57.05%
  333  1022  1791	RPs/Img: 4.39	IOU: 51.68%	Recall:57.06%
  334  1024  1794	RPs/Img: 4.39	IOU: 51.66%	Recall:57.08%
  335  1025  1795	RPs/Img: 4.38	IOU: 51.67%	Recall:57.10%
  336  1026  1796	RPs/Img: 4.36	IOU: 51.69%	Recall:57.13%
  337  1026  1798	RPs/Img: 4.36	IOU: 51.67%	Recall:57.06%
  338  1027  1799	RPs/Img: 4.35	IOU: 51.68%	Recall:57.09%
  339  1027  1800	RPs/Img: 4.33	IOU: 51.65%	Recall:57.06%
  340  1031  1805	RPs/Img: 4.33	IOU: 51.68%	Recall:57.12%
  341  1031  1805	RPs/Img: 4.32	IOU: 51.68%	Recall:57.12%
  342  1031  1805	RPs/Img: 4.31	IOU: 51.68%	Recall:57.12%
  343  1031  1805	RPs/Img: 4.30	IOU: 51.68%	Recall:57.12%
  344  1031  1805	RPs/Img: 4.28	IOU: 51.68%	Recall:57.12%
  345  1031  1805	RPs/Img: 4.27	IOU: 51.68%	Recall:57.12%
  346  1031  1805	RPs/Img: 4.26	IOU: 51.68%	Recall:57.12%
  347  1032  1806	RPs/Img: 4.25	IOU: 51.68%	Recall:57.14%
  348  1032  1806	RPs/Img: 4.24	IOU: 51.68%	Recall:57.14%
  349  1032  1806	RPs/Img: 4.23	IOU: 51.68%	Recall:57.14%
  350  1033  1807	RPs/Img: 4.22	IOU: 51.70%	Recall:57.17%
  351  1033  1807	RPs/Img: 4.20	IOU: 51.70%	Recall:57.17%
  352  1033  1807	RPs/Img: 4.19	IOU: 51.70%	Recall:57.17%
  353  1037  1813	RPs/Img: 4.19	IOU: 51.71%	Recall:57.20%
  354  1038  1814	RPs/Img: 4.19	IOU: 51.72%	Recall:57.22%
  355  1039  1815	RPs/Img: 4.18	IOU: 51.73%	Recall:57.25%
  356  1040  1816	RPs/Img: 4.17	IOU: 51.74%	Recall:57.27%
  357  1041  1817	RPs/Img: 4.16	IOU: 51.76%	Recall:57.29%
  358  1042  1818	RPs/Img: 4.15	IOU: 51.77%	Recall:57.32%
  359  1043  1819	RPs/Img: 4.14	IOU: 51.78%	Recall:57.34%
  360  1044  1820	RPs/Img: 4.13	IOU: 51.79%	Recall:57.36%
  361  1045  1821	RPs/Img: 4.12	IOU: 51.80%	Recall:57.39%
